station_56_total_wait_time,station_56_average_wait_time,station_56_num_valid_pairs,station_88_total_wait_time,station_88_average_wait_time,station_88_num_valid_pairs,station_59_total_wait_time,station_59_average_wait_time,station_59_num_valid_pairs,station_27_total_wait_time,station_27_average_wait_time,station_27_num_valid_pairs,total_wait_time_all_stations,average_wait_time_stations,total_valid_pairs,average_wait_time_lines,bb_stop_time,bb_hub_stop_time,bb_transfer_stop_time,rb_stop_time,rb_transfer_stop_time,rb_56_departure_time
3000.0,375.0,8,1440.0,180.0,8,3240.0,405.0,8,1440.0,180.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3270
3000.0,375.0,8,1440.0,180.0,8,3240.0,405.0,8,1440.0,180.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3300
1800.0,225.0,8,2040.0,255.0,8,3240.0,405.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3330
1800.0,225.0,8,2040.0,255.0,8,3240.0,405.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3360
3000.0,375.0,8,1440.0,180.0,8,3240.0,405.0,8,1440.0,180.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3390
3000.0,375.0,8,1440.0,180.0,8,3240.0,405.0,8,1440.0,180.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3420
3000.0,375.0,8,2040.0,255.0,8,2040.0,255.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3450
3000.0,375.0,8,2040.0,255.0,8,2040.0,255.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,150,3480
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,2880
1440.0,180.0,8,2760.0,345.0,8,2160.0,270.0,8,2760.0,345.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,2910
1440.0,180.0,8,2760.0,345.0,8,2160.0,270.0,8,2760.0,345.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,2940
1440.0,180.0,8,3360.0,420.0,8,960.0,120.0,8,3360.0,420.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,2970
1440.0,180.0,8,3360.0,420.0,8,960.0,120.0,8,3360.0,420.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3000
1440.0,180.0,8,3360.0,420.0,8,960.0,120.0,8,3360.0,420.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3030
1440.0,180.0,8,2760.0,345.0,8,2160.0,270.0,8,2760.0,345.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3060
1440.0,180.0,8,2760.0,345.0,8,2160.0,270.0,8,2760.0,345.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3090
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3120
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3150
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3180
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3210
2640.0,330.0,8,1560.0,195.0,8,3360.0,420.0,8,1560.0,195.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3240
2640.0,330.0,8,1560.0,195.0,8,3360.0,420.0,8,1560.0,195.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3270
3840.0,480.0,8,960.0,120.0,8,3360.0,420.0,8,960.0,120.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3300
2640.0,330.0,8,1560.0,195.0,8,3360.0,420.0,8,1560.0,195.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3330
2640.0,330.0,8,1560.0,195.0,8,3360.0,420.0,8,1560.0,195.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3360
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3390
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3420
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3450
2640.0,330.0,8,2160.0,270.0,8,2160.0,270.0,8,2160.0,270.0,8,9120.0,2280.0,32,285.0,30,240,120,30,180,3480
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,2880
1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,2910
1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,2940
1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,2970
1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3000
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3030
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3060
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3090
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3120
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3150
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3180
3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3210
3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3240
3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3270
3480.0,435.0,8,1080.0,135.0,8,3480.0,435.0,8,1080.0,135.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3300
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3330
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3360
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3390
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3420
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3450
2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,2280.0,285.0,8,9120.0,2280.0,32,285.0,30,240,120,30,210,3480
1920.0,240.0,8,3000.0,375.0,8,1200.0,150.0,8,3000.0,375.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,2880
720.0,90.0,8,3600.0,450.0,8,1200.0,150.0,8,3600.0,450.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,2910
1920.0,240.0,8,3000.0,375.0,8,1200.0,150.0,8,3000.0,375.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,2940
1920.0,240.0,8,3000.0,375.0,8,1200.0,150.0,8,3000.0,375.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,2970
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3000
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3030
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3060
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3090
3120.0,390.0,8,1800.0,225.0,8,2400.0,300.0,8,1800.0,225.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3120
3120.0,390.0,8,1800.0,225.0,8,2400.0,300.0,8,1800.0,225.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3150
3120.0,390.0,8,1200.0,150.0,8,3600.0,450.0,8,1200.0,150.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3180
3120.0,390.0,8,1200.0,150.0,8,3600.0,450.0,8,1200.0,150.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3210
3120.0,390.0,8,1200.0,150.0,8,3600.0,450.0,8,1200.0,150.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3240
3120.0,390.0,8,1800.0,225.0,8,2400.0,300.0,8,1800.0,225.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3270
3120.0,390.0,8,1800.0,225.0,8,2400.0,300.0,8,1800.0,225.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3300
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3330
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3360
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3390
1920.0,240.0,8,2400.0,300.0,8,2400.0,300.0,8,2400.0,300.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3420
1920.0,240.0,8,3000.0,375.0,8,1200.0,150.0,8,3000.0,375.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3450
1920.0,240.0,8,3000.0,375.0,8,1200.0,150.0,8,3000.0,375.0,8,9120.0,2280.0,32,285.0,30,240,120,30,240,3480
2760.0,345.0,8,2520.0,315.0,8,1320.0,165.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,2880
1560.0,195.0,8,3120.0,390.0,8,1320.0,165.0,8,3120.0,390.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,2910
1560.0,195.0,8,3120.0,390.0,8,1320.0,165.0,8,3120.0,390.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,2940
1560.0,195.0,8,2520.0,315.0,8,2520.0,315.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,2970
1560.0,195.0,8,2520.0,315.0,8,2520.0,315.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3000
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3030
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3060
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3090
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3120
2760.0,345.0,8,1320.0,165.0,8,3720.0,465.0,8,1320.0,165.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3150
2760.0,345.0,8,1320.0,165.0,8,3720.0,465.0,8,1320.0,165.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3180
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3210
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3240
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3270
2760.0,345.0,8,1920.0,240.0,8,2520.0,315.0,8,1920.0,240.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3300
1560.0,195.0,8,2520.0,315.0,8,2520.0,315.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3330
1560.0,195.0,8,2520.0,315.0,8,2520.0,315.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3360
1560.0,195.0,8,3120.0,390.0,8,1320.0,165.0,8,3120.0,390.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3390
1560.0,195.0,8,3120.0,390.0,8,1320.0,165.0,8,3120.0,390.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3420
2760.0,345.0,8,2520.0,315.0,8,1320.0,165.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3450
2760.0,345.0,8,2520.0,315.0,8,1320.0,165.0,8,2520.0,315.0,8,9120.0,2280.0,32,285.0,30,240,120,30,270,3480
2400.0,300.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,2880
1200.0,150.0,8,3240.0,405.0,8,1440.0,180.0,8,3240.0,405.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,2910
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,2940
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,2970
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3000
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3030
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3060
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3090
2400.0,300.0,8,1440.0,180.0,8,3840.0,480.0,8,1440.0,180.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3120
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3150
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3180
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3210
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3240
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3270
2400.0,300.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3300
1200.0,150.0,8,3240.0,405.0,8,1440.0,180.0,8,3240.0,405.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3330
2400.0,300.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3360
2400.0,300.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3390
2400.0,300.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3420
2400.0,300.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3450
2400.0,300.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9120.0,2280.0,32,285.0,30,240,120,30,300,3480
2640.0,330.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,2910
1440.0,180.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,2940
1440.0,180.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,2970
1440.0,180.0,8,2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3000
2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,10560.0,2640.0,32,330.0,30,300,60,30,60,3030
2640.0,330.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3060
2640.0,330.0,8,2040.0,255.0,8,1440.0,180.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,3090
2640.0,330.0,8,2040.0,255.0,8,1440.0,180.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,3120
2640.0,330.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3150
2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,10560.0,2640.0,32,330.0,30,300,60,30,60,3180
2640.0,330.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3210
2640.0,330.0,8,2040.0,255.0,8,1440.0,180.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,3240
2640.0,330.0,8,2040.0,255.0,8,1440.0,180.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,3270
2640.0,330.0,8,2640.0,330.0,8,1440.0,180.0,8,2640.0,330.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3300
2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,10560.0,2640.0,32,330.0,30,300,60,30,60,3330
1440.0,180.0,8,2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3360
1440.0,180.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,3390
1440.0,180.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,8160.0,2040.0,32,255.0,30,300,60,30,60,3420
2640.0,330.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3450
2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,2640.0,330.0,8,10560.0,2640.0,32,330.0,30,300,60,30,60,3480
2640.0,330.0,8,2040.0,255.0,8,2640.0,330.0,8,2040.0,255.0,8,9360.0,2340.0,32,292.5,30,300,60,30,60,3510
2280.0,285.0,8,2160.0,270.0,8,2760.0,345.0,8,2160.0,270.0,8,9360.0,2340.0,32,292.5,30,300,60,30,90,2910
2280.0,285.0,8,2760.0,345.0,8,2760.0,345.0,8,2760.0,345.0,8,10560.0,2640.0,32,330.0,30,300,60,30,90,2940
2280.0,285.0,8,2760.0,345.0,8,2760.0,345.0,8,2760.0,345.0,8,10560.0,2640.0,32,330.0,30,300,60,30,90,2970
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3000
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3030
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3060
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3090
2280.0,285.0,8,2760.0,345.0,8,2760.0,345.0,8,2760.0,345.0,8,10560.0,2640.0,32,330.0,30,300,60,30,90,3120
2280.0,285.0,8,2760.0,345.0,8,2760.0,345.0,8,2760.0,345.0,8,10560.0,2640.0,32,330.0,30,300,60,30,90,3150
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3180
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3210
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3240
2280.0,285.0,8,2160.0,270.0,8,1560.0,195.0,8,2160.0,270.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3270
2280.0,285.0,8,2760.0,345.0,8,2760.0,345.0,8,2760.0,345.0,8,10560.0,2640.0,32,330.0,30,300,60,30,90,3300
2280.0,285.0,8,2760.0,345.0,8,2760.0,345.0,8,2760.0,345.0,8,10560.0,2640.0,32,330.0,30,300,60,30,90,3330
2280.0,285.0,8,2160.0,270.0,8,2760.0,345.0,8,2160.0,270.0,8,9360.0,2340.0,32,292.5,30,300,60,30,90,3360
2280.0,285.0,8,2160.0,270.0,8,2760.0,345.0,8,2160.0,270.0,8,9360.0,2340.0,32,292.5,30,300,60,30,90,3390
2280.0,285.0,8,1560.0,195.0,8,2760.0,345.0,8,1560.0,195.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3420
2280.0,285.0,8,1560.0,195.0,8,2760.0,345.0,8,1560.0,195.0,8,8160.0,2040.0,32,255.0,30,300,60,30,90,3450
2280.0,285.0,8,2160.0,270.0,8,2760.0,345.0,8,2160.0,270.0,8,9360.0,2340.0,32,292.5,30,300,60,30,90,3480
2280.0,285.0,8,2160.0,270.0,8,2760.0,345.0,8,2160.0,270.0,8,9360.0,2340.0,32,292.5,30,300,60,30,90,3510
3120.0,390.0,8,2280.0,285.0,8,2880.0,360.0,8,2280.0,285.0,8,10560.0,2640.0,32,330.0,30,300,60,30,120,2910
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,2940
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,2970
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3000
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3030
1920.0,240.0,8,2880.0,360.0,8,1680.0,210.0,8,2880.0,360.0,8,9360.0,2340.0,32,292.5,30,300,60,30,120,3060
1920.0,240.0,8,2880.0,360.0,8,2880.0,360.0,8,2880.0,360.0,8,10560.0,2640.0,32,330.0,30,300,60,30,120,3090
1920.0,240.0,8,2880.0,360.0,8,1680.0,210.0,8,2880.0,360.0,8,9360.0,2340.0,32,292.5,30,300,60,30,120,3120
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3150
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3180
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3210
1920.0,240.0,8,2280.0,285.0,8,1680.0,210.0,8,2280.0,285.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3240
3120.0,390.0,8,2280.0,285.0,8,2880.0,360.0,8,2280.0,285.0,8,10560.0,2640.0,32,330.0,30,300,60,30,120,3270
3120.0,390.0,8,2880.0,360.0,8,2880.0,360.0,8,2880.0,360.0,8,11760.0,2940.0,32,367.5,30,300,60,30,120,3300
3120.0,390.0,8,1680.0,210.0,8,2880.0,360.0,8,1680.0,210.0,8,9360.0,2340.0,32,292.5,30,300,60,30,120,3330
1920.0,240.0,8,1680.0,210.0,8,2880.0,360.0,8,1680.0,210.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3360
1920.0,240.0,8,1680.0,210.0,8,2880.0,360.0,8,1680.0,210.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3390
1920.0,240.0,8,1680.0,210.0,8,2880.0,360.0,8,1680.0,210.0,8,8160.0,2040.0,32,255.0,30,300,60,30,120,3420
3120.0,390.0,8,1680.0,210.0,8,2880.0,360.0,8,1680.0,210.0,8,9360.0,2340.0,32,292.5,30,300,60,30,120,3450
3120.0,390.0,8,2880.0,360.0,8,2880.0,360.0,8,2880.0,360.0,8,11760.0,2940.0,32,367.5,30,300,60,30,120,3480
3120.0,390.0,8,2280.0,285.0,8,2880.0,360.0,8,2280.0,285.0,8,10560.0,2640.0,32,330.0,30,300,60,30,120,3510
2760.0,345.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,2910
1560.0,195.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,8160.0,2040.0,32,255.0,30,300,60,30,150,2940
1560.0,195.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,8160.0,2040.0,32,255.0,30,300,60,30,150,2970
1560.0,195.0,8,3000.0,375.0,8,1800.0,225.0,8,3000.0,375.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3000
1560.0,195.0,8,3000.0,375.0,8,1800.0,225.0,8,3000.0,375.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3030
1560.0,195.0,8,3000.0,375.0,8,1800.0,225.0,8,3000.0,375.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3060
1560.0,195.0,8,3000.0,375.0,8,1800.0,225.0,8,3000.0,375.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3090
1560.0,195.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,8160.0,2040.0,32,255.0,30,300,60,30,150,3120
1560.0,195.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,8160.0,2040.0,32,255.0,30,300,60,30,150,3150
2760.0,345.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3180
2760.0,345.0,8,2400.0,300.0,8,1800.0,225.0,8,2400.0,300.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3210
2760.0,345.0,8,1800.0,225.0,8,3000.0,375.0,8,1800.0,225.0,8,9360.0,2340.0,32,292.5,30,300,60,30,150,3240
